open,max,min,close
82.585,82.588,82.579,82.583
82.585,82.586,82.584,82.585
82.585,82.585,82.585,82.585
82.581,82.581,82.572,82.572
82.573,82.578,82.539,82.566
82.566,82.581,82.56,82.56
82.915,82.916,82.908,82.909
82.909,82.909,82.892,82.905
82.908,82.916,82.908,82.91
82.91,82.915,82.909,82.912
82.912,82.937,82.912,82.926
82.925,82.929,82.922,82.925
82.925,82.925,82.92,82.921
82.921,82.926,82.921,82.925
82.922,82.925,82.915,82.918
82.918,82.918,82.916,82.918
82.917,82.918,82.913,82.915
82.915,82.931,82.913,82.931
82.93,82.932,82.929,82.929
82.929,82.931,82.929,82.929
82.929,82.931,82.924,82.929
82.929,82.929,82.925,82.927
82.927,82.927,82.911,82.916
82.914,82.92,82.914,82.918
82.919,82.923,82.919,82.919
82.919,82.924,82.917,82.917
82.915,82.92,82.912,82.918
82.918,82.924,82.917,82.924
82.921,82.921,82.908,82.909
82.909,82.912,82.906,82.912
82.91,82.91,82.91,82.91
82.91,82.91,82.9,82.904
82.902,82.91,82.899,82.908
82.909,82.928,82.909,82.915
81.511,81.636,81.505,81.607
81.607,81.628,81.567,81.623
81.623,81.646,81.594,81.63
81.63,81.631,81.606,81.614
81.614,81.666,81.614,81.634
81.628,81.67,81.618,81.627
81.627,81.663,81.616,81.636
81.636,81.636,81.56,81.608
81.607,81.619,81.58,81.582
81.581,81.678,81.581,81.676
81.676,81.711,81.636,81.685
81.684,81.686,81.647,81.647
81.649,81.72,81.622,81.718
81.712,81.713,81.635,81.674
81.674,81.692,81.666,81.674
81.674,81.695,81.621,81.658
81.661,81.697,81.659,81.669
81.67,81.689,81.66,81.667
81.667,81.667,81.582,81.599
81.598,81.631,81.576,81.576
81.576,81.644,81.57,81.643
81.643,81.646,81.624,81.626
81.628,81.637,81.614,81.614
81.612,81.648,81.608,81.647
81.647,81.647,81.608,81.618
81.62,81.632,81.579,81.579
81.579,81.592,81.564,81.591
81.591,81.608,81.508,81.512
80.985,81.01,80.974,80.974
80.974,80.985,80.961,80.964
80.964,80.979,80.963,80.975
